company_id,company_name,scanned_url,final_url,http_status,server,x_powered_by,generator_meta,html_bytes,error,wp_probe_tried,wp_probe_confirmed,detected_count,detected_techs,tech__slate,tech__element451,tech__enrollmentrx,tech__targetx,tech__liaison,tech__sf-edu,tech__wordpress,tech__drupal,tech__squarespace,tech__wix,tech__webflow,tech__shopify,tech__ghost,tech__omniupdate,tech__finalsite,tech__cascade,tech__hubspot-cms,tech__nextjs,tech__gatsby,tech__nuxt,tech__react,tech__vue,tech__angular,tech__hubspot,tech__marketo,tech__pardot,tech__mailchimp,tech__mailgun,tech__gtm,tech__ga,tech__meta-pixel,tech__hotjar,tech__segment,tech__intercom,tech__drift,tech__zendesk,tech__tawk,tech__cloudflare,tech__vercel,tech__netlify,tech__cloudfront,tech__akamai,tech__fastly
2024,Southeastern Oklahoma State University,https://www.se.edu/,https://www.se.edu/,200,Apache,,"Elementor 3.32.3; features: additional_custom_breakpoints; settings: css_print_method-external, google_font-enabled, font_display-auto",481527,,false,false,4,ga|gtm|meta-pixel|wordpress,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,true,true,true,,,,,,,,,,,,
2025,Southern Nazarene University,https://www.snu.edu/,https://www.snu.edu/,200,cloudflare,,HubSpot,302329,,false,false,6,cloudflare|ga|gtm|hubspot|hubspot-cms|wordpress,,,,,,,true,,,,,,,,,,true,,,,,,,true,,,,,true,true,,,,,,,,true,,,,,
2026,Southwestern Christian University,https://www.swcu.edu/,https://swcu.edu/,200,LiteSpeed,PHP/7.4.33,Concrete CMS,48690,,false,false,2,ga|gtm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,
2027,Southwestern Oklahoma State University,https://www.swosu.edu/,https://www.swosu.edu/,200,Microsoft-IIS/10.0,"PHP/8.0.9, ASP.NET",,44980,,false,false,2,gtm|omniupdate,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
2028,Spartan College of Aeronautics and Technology,https://www.spartan.edu/,https://www.spartan.edu/,200,cloudflare,,WordPress 6.9.4,296055,,false,false,4,cloudflare|gtm|hubspot|wordpress,,,,,,,true,,,,,,,,,,,,,,,,,true,,,,,true,,,,,,,,,true,,,,,
2029,University of Central Oklahoma,https://www.uco.edu/,https://www.uco.edu/,403,rdwr,,,334,,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2030,University of Oklahoma-Health Sciences Center,https://ouhsc.edu/,https://ouhsc.edu/,200,,ASP.NET,,73008,,false,false,3,ga|gtm|hotjar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,,true,,,,,,,,,,,
2031,University of Oklahoma-Norman Campus,https://www.ou.edu/,https://www.ou.edu/,200,Apache/2.4.6 (Red Hat Enterprise Linux) OpenSSL/1.0.1e-fips Communique/4.3.5 mod_fcgid/2.3.9,,,115232,,false,false,1,gtm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
2032,University of Science and Arts of Oklahoma,https://usao.edu/,https://usao.edu/,200,Apache/2.4.66 (cPanel) OpenSSL/1.1.1k mod_bwlimited/1.4,,,87597,,false,false,3,ga|meta-pixel|omniupdate,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,
2033,University of Tulsa,https://utulsa.edu/,https://utulsa.edu/,200,cloudflare,,Site Kit by Google 1.174.0,369875,,false,false,5,cloudflare|ga|gtm|meta-pixel|wordpress,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,true,true,true,,,,,,,true,,,,,
2034,American College of Healthcare Sciences,https://www.achs.edu/,https://achs.edu/,200,cloudflare,,"Elementor 3.35.7; features: e_font_icon_svg, additional_custom_breakpoints; settings: css_print_method-external, google_font-enabled, font_display-auto",307205,,false,false,5,cloudflare|gtm|hubspot|meta-pixel|wordpress,,,,,,,true,,,,,,,,,,,,,,,,,true,,,,,true,,true,,,,,,,true,,,,,
2035,Bushnell University,https://www.bushnell.edu/,https://www.bushnell.edu/,200,Apache/2.4.29 (Ubuntu),,WordPress 6.9.4,392691,,false,false,3,gtm|sf-edu|wordpress,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
2036,Chemeketa Community College,https://www.chemeketa.edu/,https://www.chemeketa.edu/,200,Apache,,TERMINALFOUR,194454,,false,false,3,ga|gtm|slate?,maybe,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,
2037,Corban University,https://www.corban.edu/,https://www.corban.edu/,200,nginx,,WordPress 6.8.1,128275,,false,false,5,fastly|ga|gtm|slate|wordpress,true,,,,,,true,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,true
2038,Eastern Oregon University,https://www.eou.edu/,https://www.eou.edu/,200,nginx,,WordPress 6.7.1,65891,,false,false,3,gtm|slate|wordpress,true,,,,,,true,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
2039,George Fox University,https://www.georgefox.edu/,https://www.georgefox.edu/,200,Apache/2.4.29 (Ubuntu),,,52577,,false,false,2,ga|gtm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,
2040,Lane Community College,https://www.lanecc.edu/,https://www.lanecc.edu/,200,,Caffeinated Honey and Sheer Willpower 3.0,Drupal 10 (https://www.drupal.org),331413,,false,false,2,drupal|gtm,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
2041,Lewis & Clark College,https://www.lclark.edu/,https://www.lclark.edu/,200,Apache,,LiveWhale,98498,,false,false,4,cloudfront|gtm|hotjar|slate,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,true,,,,,,,,,true,,
2042,Linfield University,https://www.linfield.edu/,https://www.linfield.edu/,200,nginx/1.29.8,,,63439,,false,false,3,gtm|slate|vue,true,,,,,,,,,,,,,,,,,,,,,true,,,,,,,true,,,,,,,,,,,,,,
2043,Mount Angel Seminary,https://www.mountangelabbey.org/seminary,https://www.mountangelabbey.org/seminary/,200,nginx,,WordPress 6.9.4,177924,,false,false,3,fastly|ga|wordpress,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,true
2044,Mt Hood Community College,https://www.mhcc.edu/,https://www.mhcc.edu/,200,cloudflare,IIS,,67490,,false,false,3,cloudflare|ga|gtm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,true,,,,,
2123,Manor College,https://www.manor.edu/,https://manor.edu/,200,cloudflare,WP Engine,,82916,,false,false,3,cloudflare|gtm|wordpress,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,true,,,,,
2045,National University of Natural Medicine,https://www.nunm.edu/,https://nunm.edu/,200,nginx,,WordPress 5.6.1,121375,,false,false,7,fastly|ga|gtm|hotjar|meta-pixel|react|wordpress,,,,,,,true,,,,,,,,,,,,,,true,,,,,,,,true,true,true,true,,,,,,,,,,,true
2046,New Hope Christian College-Eugene,https://www.newhope.edu/,https://www.newhope.edu/,200,nginx,,Site Kit by Google 1.177.0,147749,,false,false,4,ga|gtm|mailchimp|wordpress,,,,,,,true,,,,,,,,,,,,,,,,,,,,true,,true,true,,,,,,,,,,,,,
2047,Oregon College of Oriental Medicine,https://ocom.edu/,https://morganrecordsmanagement.com/custodian-of-medical-records/Oregon-College-of-Oriental-Medicine/,200,Microsoft-IIS/10.0,ASP.NET,,22539,,false,false,1,ga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,
2048,Oregon Health & Science University,https://www.ohsu.edu/,https://www.ohsu.edu/,200,nginx,,Drupal 10 (https://www.drupal.org),55083,,false,false,3,drupal|fastly|gtm,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,true
2049,Oregon Institute of Technology,https://www.oit.edu/,https://www.oit.edu/,200,nginx,,Drupal 10 (https://www.drupal.org),155344,,false,false,3,drupal|fastly|gtm,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,true
2050,Oregon State University,https://oregonstate.edu/,https://oregonstate.edu/,200,nginx,,Drupal 10 (https://www.drupal.org),61312,,false,false,3,drupal|ga|gtm,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,
2051,Oregon State University-Cascades Campus,https://osucascades.edu/,https://osucascades.edu/,200,nginx,,Drupal 10 (https://www.drupal.org),64154,,false,false,3,drupal|ga|gtm,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,
2052,Pacific Bible College,https://pacificbible.edu/,https://pacificbible.edu/,200,cloudflare,,,37294,,false,false,3,cloudflare|ga|webflow,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,true,,,,,,,,true,,,,,
2053,Pacific Northwest College of Art,https://willamette.edu/pnca/index.html,https://willamette.edu/pnca/,404,AmazonS3,,,395453,,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2054,Pacific University,https://www.pacificu.edu/,https://www.pacificu.edu/,200,nginx,,Drupal 10 (https://www.drupal.org),46767,,false,false,5,drupal|fastly|ga|gtm|meta-pixel,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,true,true,true,,,,,,,,,,,,true
2055,Portland State University,https://www.pdx.edu/,https://www.pdx.edu/,200,Apache/2.4.66 (Amazon Linux) OpenSSL/3.5.5,,Drupal 10 (https://www.drupal.org),158653,,false,false,3,cloudfront|drupal|gtm,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,true,,
2056,Reed College,https://www.reed.edu/,https://www.reed.edu/,200,,,,48486,,false,false,2,gtm|slate,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
2057,Southern Oregon University,https://www.sou.edu/,https://sou.edu/,200,cloudflare,WP Engine,,144428,,false,false,3,cloudflare|gtm|wordpress,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,true,,,,,
2058,Sumner College,https://sumnercollege.edu/,https://www.sumnercollege.edu/,200,Apache/2.4.58 (Ubuntu),,WordPress 6.8.5,153064,,false,false,3,ga|meta-pixel|wordpress,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,
2059,University of Oregon,https://www.uoregon.edu/,https://www.uoregon.edu/,200,nginx,,Drupal 10 (https://www.drupal.org),162671,,false,false,3,drupal|fastly|gtm,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,true
2060,University of Portland,https://www.up.edu/,https://www.up.edu/,200,,,,120930,,false,false,1,gtm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
2061,University of Western States,https://www.uws.edu/,https://www.uws.edu/,200,cloudflare,,,571027,,false,false,3,cloudflare|gtm|wordpress,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,true,,,,,
2062,Warner Pacific University,https://www.warnerpacific.edu/,https://www.warnerpacific.edu/,200,nginx,,WordPress 6.9.1,157444,,false,false,3,fastly|ga|wordpress,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,true
2063,Warner Pacific University Professional and Graduate Studies,https://www.warnerpacific.edu/,https://www.warnerpacific.edu/,200,nginx,,WordPress 6.9.1,157444,,false,false,3,fastly|ga|wordpress,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,true
2064,Western Oregon University,https://wou.edu/,https://wou.edu/,200,nginx/1.28.2,W3 Total Cache/2.9.4,WordPress 6.9.4,522986,,false,false,4,ga|gtm|meta-pixel|wordpress,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,true,true,true,,,,,,,,,,,,
2065,Western Seminary,https://www.westernseminary.edu/,https://www.westernseminary.edu/,200,Apache/2.4.66 (Win64) OpenSSL/3.6.0 mod_fcgid/2.3.10-dev,PHP/8.0.26,,36508,,false,false,1,gtm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
2066,Willamette University,https://www.willamette.edu/,https://willamette.edu/,200,AmazonS3,,,1399443,,false,false,3,cloudfront|gtm|slate,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,true,,
2067,Albright College,https://www.albright.edu/home/,https://www.albright.edu/,200,cloudflare,,,85662,,false,false,4,cloudflare|finalsite|ga|gtm,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,true,true,,,,,,,,true,,,,,
2068,Allegheny College,https://allegheny.edu/,https://allegheny.edu/,200,cloudflare,WP Engine,,81745,,false,false,3,cloudflare|gtm|wordpress,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,true,,,,,
2069,Alvernia University,https://www.alvernia.edu/,https://www.alvernia.edu/,200,nginx,,Drupal 10 (https://www.drupal.org),181747,,false,false,5,drupal|fastly|ga|gtm|meta-pixel,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,true,true,true,,,,,,,,,,,,true
2070,American College of Financial Services,https://www.theamericancollege.edu/,https://www.theamericancollege.edu/,200,nginx,,Drupal 11 (https://www.drupal.org),192464,,false,false,3,drupal|fastly|gtm,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,true
2071,Arcadia University,https://www.arcadia.edu/,https://www.arcadia.edu/,200,nginx,,WP Rocket 3.20.0.3,358130,,false,false,6,fastly|gtm|pardot|slate?|wordpress|zendesk,maybe,,,,,,true,,,,,,,,,,,,,,,,,,,true,,,true,,,,,,,true,,,,,,,true
2072,Bryn Athyn College of the New Church,https://www.brynathyn.edu/,https://www.brynathyn.edu/,200,Apache,PHP/7.2.32,,65530,,false,false,3,gtm|omniupdate|slate,true,,,,,,,,,,,,,true,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
2073,Bryn Mawr College,https://www.brynmawr.edu/,https://www.brynmawr.edu/,200,nginx,,Drupal 10 (https://www.drupal.org),126218,,false,false,2,drupal|gtm,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
2074,Bucknell University,https://www.bucknell.edu/,https://www.bucknell.edu/,200,nginx,,Drupal 10 (https://www.drupal.org),182935,,false,false,5,drupal|fastly|ga|gtm|slate,true,,,,,,,true,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,true
2075,Byzantine Catholic Seminary of Saints Cyril and Methodius,https://www.bcs.edu/,https://bcs.edu/,200,LiteSpeed,,"Elementor 4.0.2; features: additional_custom_breakpoints; settings: css_print_method-external, google_font-enabled, font_display-auto",260628,,false,false,2,ga|wordpress,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,
2076,Cairn University-Langhorne,https://www.cairn.edu/,https://cairn.edu/,200,cloudflare,WP Engine,"Elementor 4.0.3; features: additional_custom_breakpoints; settings: css_print_method-external, google_font-enabled, font_display-swap",245890,,false,false,5,cloudflare|ga|gtm|slate|wordpress,true,,,,,,true,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,true,,,,,
2077,Carlow University,https://www.carlow.edu/,https://www.carlow.edu/,200,cloudflare,WP Engine,WordPress Download Manager 3.3.54,178827,,false,false,5,cloudflare|ga|gtm|slate|wordpress,true,,,,,,true,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,true,,,,,
2078,Carnegie Mellon University,https://www.cmu.edu/,https://www.cmu.edu/,200,nginx,,Drupal 11 (https://www.drupal.org),104505,,false,false,3,drupal|fastly|gtm,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,true
2079,Cedar Crest College,https://www.cedarcrest.edu/,https://www.cedarcrest.edu/,200,nginx,,WordPress 6.9.4,155148,,false,false,6,fastly|ga|gtm|meta-pixel|slate|wordpress,true,,,,,,true,,,,,,,,,,,,,,,,,,,,,,true,true,true,,,,,,,,,,,,true
2080,Central Penn College,https://www.centralpenn.edu/,https://www.centralpenn.edu/,200,nginx,"PHP/8.3.30, PleskLin",WordPress 6.7.5,193009,,false,false,4,ga|gtm|slate?|wordpress,maybe,,,,,,true,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,
2081,Chatham University,https://www.chatham.edu/,https://www.chatham.edu/,200,Apache,ASP.NET,,78082,,false,false,1,gtm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
2082,Chestnut Hill College,https://www.chc.edu/,https://www.chc.edu/,200,cloudflare,,WordPress 6.9.4,112915,,false,false,4,cloudflare|ga|gtm|wordpress,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,true,,,,,
2083,Cheyney University of Pennsylvania,https://www.cheyney.edu/,https://cheyney.edu/,200,nginx,WP Engine,"Elementor 3.35.8; features: additional_custom_breakpoints; settings: css_print_method-external, google_font-enabled, font_display-auto",129608,,false,false,2,gtm|wordpress,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
2084,Commonwealth University of Pennsylvania,https://www.commonwealthu.edu/,https://www.commonwealthu.edu/,200,nginx,,Drupal 10 (https://www.drupal.org),341736,,false,false,3,drupal|fastly|gtm,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,true
2085,Curtis Institute of Music,https://www.curtis.edu/,https://www.curtis.edu/,200,nginx,,WordPress 6.8.2,207918,,false,false,6,fastly|gtm|mailchimp|meta-pixel|react|wordpress,,,,,,,true,,,,,,,,,,,,,,true,,,,,,true,,true,,true,,,,,,,,,,,,true
2086,DeSales University,https://www.desales.edu/,https://www.desales.edu/,200,Microsoft-IIS/10.0,ASP.NET,,151207,,false,false,1,gtm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
2087,Delaware Valley University,https://www.delval.edu/,https://delval.edu/,200,nginx,,Drupal 11 (https://www.drupal.org),122306,,false,false,4,drupal|fastly|ga|gtm,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,true
2088,Dickinson College,https://www.dickinson.edu/,https://www.dickinson.edu/,200,Apache,,,66640,,false,false,2,gtm|slate,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
2089,Drexel University,https://drexel.edu/,https://drexel.edu/,200,,007,,133880,,false,false,1,gtm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
2090,Duquesne University,https://www.duq.edu/,https://www.duq.edu/,200,,,,106808,,false,false,4,ga|gtm|omniupdate|slate,true,,,,,,,,,,,,,true,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,
2091,East Stroudsburg University of Pennsylvania,https://www.esu.edu/,https://www.esu.edu/,200,director,,,114374,,false,false,3,gtm|omniupdate|wordpress,,,,,,,true,,,,,,,true,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
2092,Eastern University,https://www.eastern.edu/about/student-consumer-information,https://www.eastern.edu/about/student-consumer-information,200,Apache,PHP/8.3.27,Drupal 10 (https://www.drupal.org),60617,,false,false,4,drupal|gtm|pardot|wordpress,,,,,,,true,true,,,,,,,,,,,,,,,,,,true,,,true,,,,,,,,,,,,,,
2093,Elizabethtown College,https://www.etown.edu/,https://www.etown.edu/,200,,,,55299,,false,false,3,gtm|meta-pixel|omniupdate,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,true,,true,,,,,,,,,,,,
2094,Franklin and Marshall College,https://www.fandm.edu/,https://www.fandm.edu/,200,Microsoft-IIS/10.0,"PHP/8.0.0, ASP.NET",,102416,,false,false,3,ga|omniupdate|slate,true,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,
2095,Gannon University,https://www.gannon.edu/,https://www.gannon.edu/,200,Apache,,Terminalfour,47899,,false,false,1,gtm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
2096,Geisinger Commonwealth School of Medicine,https://www.geisinger.edu/education,https://www.geisinger.edu/education,404,,,,59283,,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2097,Geneva College,https://www.geneva.edu/,https://www.geneva.edu/,200,Apache/2.4.37 (Red Hat Enterprise Linux) OpenSSL/1.1.1k,PHP/8.0.30,,94430,,false,false,2,gtm|slate,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
2098,Gettysburg College,https://www.gettysburg.edu/,https://www.gettysburg.edu/,200,Apache/2.4.62 (Rocky Linux) OpenSSL/3.0.7,,,55683,,false,false,2,gtm|slate,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
2099,Gratz College,https://www.gratz.edu/,https://www.gratz.edu/,200,cloudflare,,,119173,,false,false,5,cloudflare|finalsite|ga|gtm|meta-pixel,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,true,true,true,,,,,,,true,,,,,
2100,Grove City College,https://www.gcc.edu/,https://www.gcc.edu/,200,,,,116740,,false,false,2,ga|gtm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,
2101,Gwynedd Mercy University,https://www.gmercyu.edu/,https://www.gmercyu.edu/,200,Microsoft-IIS/10.0,ASP.NET,,88178,,false,false,3,cascade|gtm|slate,true,,,,,,,,,,,,,,,true,,,,,,,,,,,,,true,,,,,,,,,,,,,,
2102,Harrisburg University of Science and Technology,https://www.harrisburgu.edu/,https://www.harrisburgu.edu/,200,cloudflare,,,101848,,false,false,4,cloudflare|gtm|slate|wordpress,true,,,,,,true,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,true,,,,,
2103,Haverford College,https://www.haverford.edu/,https://www.haverford.edu/,200,cloudflare,,Drupal 10 (https://www.drupal.org),86331,,false,false,3,cloudflare|drupal|ga,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,true,,,,,
2104,Holy Family University,https://www.holyfamily.edu/,https://www.holyfamily.edu/,200,nginx,,Drupal 10 (https://www.drupal.org),43748,,false,false,4,drupal|fastly|gtm|meta-pixel,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,true,,true,,,,,,,,,,,,true
2105,Immaculata University,https://www.immaculata.edu/,https://www.immaculata.edu/,200,cloudflare,WP Engine,All in One SEO Pro (AIOSEO) 4.9.6.2,229402,,false,false,5,cloudflare|ga|gtm|meta-pixel|wordpress,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,true,true,true,,,,,,,true,,,,,
2106,Indiana University of Pennsylvania-Main Campus,https://www.iup.edu/,https://www.iup.edu/,200,Microsoft-IIS/10.0,,,212562,,false,false,3,gtm|meta-pixel|slate,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,true,,,,,,,,,,,,
2107,International Institute for Restorative Practices,https://iirp.edu/,https://www.iirp.edu/,200,cloudflare,,Joomla! - Open Source Content Management,131947,,false,false,2,cloudflare|ga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,true,,,,,
2108,Juniata College,https://www.juniata.edu/,https://www.juniata.edu/,403,,,,367,,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2109,Keystone College,https://www.keystone.edu/,https://www.keystone.edu/,200,cloudflare,WP Engine,"Powered by Slider Revolution 6.7.41 - responsive, Mobile-Friendly Slider Plugin for WordPress with comfortable drag and drop interface.",517280,,false,false,4,cloudflare|gtm|meta-pixel|wordpress,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,true,,true,,,,,,,true,,,,,
2110,King's College,https://www.kings.edu/,https://www.kings.edu/,200,Microsoft-IIS/10.0,ASP.NET,,236264,,false,false,3,drupal|ga|gtm,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,
2111,Kutztown University of Pennsylvania,https://www.kutztown.edu/,https://www.kutztown.edu/,200,Microsoft-IIS/10.0,ASP.NET,,181448,,false,false,1,gtm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
2112,La Roche University,https://www.laroche.edu/,https://laroche.edu/,200,Apache,,WordPress 6.9.4,463049,,false,false,1,wordpress,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2113,La Salle University,https://www.lasalle.edu/,https://www.lasalle.edu/,200,nginx,,WordPress 6.9.4,360866,,false,false,4,fastly|gtm|slate|wordpress,true,,,,,,true,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,true
2114,Lackawanna College,https://www.lackawanna.edu/,https://www.lackawanna.edu/,200,cloudflare,WP Engine,"Elementor 4.0.3; features: additional_custom_breakpoints; settings: css_print_method-external, google_font-enabled, font_display-auto",102780,,false,false,5,cloudflare|ga|gtm|meta-pixel|wordpress,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,true,true,true,,,,,,,true,,,,,
2115,Lafayette College,https://www.lafayette.edu/,https://www.lafayette.edu/,200,Apache/2.4.66 (Debian),,,111827,,false,false,4,cloudfront|gtm|slate|wordpress,true,,,,,,true,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,true,,
2116,Lake Erie College of Osteopathic Medicine,https://lecom.edu/,https://lecom.edu/,200,nginx,"PHP/8.3.30, PleskLin","Elementor 4.0.2; features: e_font_icon_svg, additional_custom_breakpoints; settings: css_print_method-external, google_font-enabled, font_display-swap",510552,,false,false,4,ga|gtm|meta-pixel|wordpress,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,true,true,true,,,,,,,,,,,,
2117,Lancaster Bible College,https://www.lbc.edu/,https://www.lbc.edu/,200,Pagely-ARES/1.22.2,,,189618,,false,false,4,ga|gtm|meta-pixel|wordpress,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,true,true,true,,,,,,,,,,,,
2118,Lancaster Theological Seminary,https://www.lancasterseminary.edu/,https://www.moravian.edu/school-theology,200,nginx,,Drupal 10 (https://www.drupal.org),54269,,false,false,3,drupal|fastly|gtm,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,true
2119,Lebanon Valley College,https://www.lvc.edu/,https://www.lvc.edu/,200,nginx,,WordPress 6.9.4,285457,,false,false,3,fastly|gtm|wordpress,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,true
2120,Lehigh University,https://www.lehigh.edu/,https://www2.lehigh.edu/,200,Apache/2.4.66 (Debian),,Drupal 11 (https://www.drupal.org),201939,,false,false,2,drupal|gtm,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
2121,Lincoln University,https://www.lincoln.edu/,https://www.lincoln.edu/,200,Microsoft-IIS/10.0,ASP.NET,,89598,,false,false,1,gtm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
2122,Lycoming College,https://www.lycoming.edu/,https://www.lycoming.edu/,200,,,,59215,,false,false,2,ga|omniupdate,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,
2124,Marywood University,https://www.marywood.edu/,https://www.marywood.edu/,200,,,,586860,,false,false,3,ga|gtm|meta-pixel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,true,,,,,,,,,,,,
2125,Mercyhurst University,https://www.mercyhurst.edu/,https://www.mercyhurst.edu/,200,nginx,,Drupal 10 (https://www.drupal.org),250853,,false,false,4,drupal|fastly|gtm|slate,true,,,,,,,true,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,true
